Site,Year,month,day,time,Temp,rH,VPD
CH,2013,1,16,1400,0.7,87,0.083548074
CH,2013,1,16,1500,1.3,93,0.046982538
CH,2013,1,16,1600,0.8,93,0.045314658
CH,2013,1,16,1700,0.4,92,0.050306518
CH,2013,1,16,1800,1,94,0.039407513
CH,2013,1,16,1900,0.8,93.6,0.041430544
CH,2013,1,16,2000,0.7,83.5,0.106041787
CH,2013,1,16,2100,0.9,89,0.07172627
CH,2013,1,16,2200,0.8,87,0.084155793
CH,2013,1,16,2300,1.2,87,0.086625861
CH,2013,1,17,0000,0.7,77.6,0.143959759
CH,2013,1,17,0100,0.6,76.7,0.148661585
CH,2013,1,17,0200,1.5,78,0.149803365
CH,2013,1,17,0300,2.1,81.5,0.131518968
CH,2013,1,17,0400,2.4,84,0.116214397
CH,2013,1,17,0500,2.3,80,0.144233058
CH,2013,1,17,0600,2.3,72,0.201926282
CH,2013,1,17,0700,1.1,87,0.086002422
CH,2013,1,17,0800,0.8,87.8,0.078976975
CH,2013,1,17,0900,0.8,89,0.071208748
CH,2013,1,17,1000,1.2,92.5,0.049976458
CH,2013,1,17,1100,0.9,91,0.05868513
CH,2013,1,17,1200,0.3,91,0.056184751
CH,2013,1,17,1300,0.7,91.7,0.053342232
CH,2013,1,17,1400,0,93,0.0427546
CH,2013,1,17,1500,0.1,95.8,0.025840476
CH,2013,1,17,1600,0,94,0.0366468
CH,2013,1,17,1700,0.9,95,0.03260285
CH,2013,1,17,1800,0,90.7,0.05680254
CH,2013,1,17,1900,1,93,0.045975432
CH,2013,1,17,2000,1.2,90,0.066635278
CH,2013,1,17,2100,1.6,87.1,0.088473833
CH,2013,1,17,2200,1.6,85.2,0.101504863
CH,2013,1,17,2300,0.9,82,0.11737026
CH,2013,1,18,0000,0.8,81,0.122996928
CH,2013,1,18,0100,1.3,82.5,0.117456344
CH,2013,1,18,0200,1.5,78,0.149803365
CH,2013,1,18,0300,1.2,80.3,0.131271498
CH,2013,1,18,0400,0.8,77.1,0.148243666
CH,2013,1,18,0500,0.9,76,0.15649368
CH,2013,1,18,0600,1.1,79.9,0.132972976
CH,2013,1,18,0700,0.6,80,0.12760651
CH,2013,1,18,0800,1.3,80.6,0.130208748
CH,2013,1,18,0900,3,77,0.17435869
CH,2013,1,18,1000,1.8,91,0.062619873
CH,2013,1,18,1100,1.1,88,0.079386851
CH,2013,1,18,1200,2,90,0.070583573
CH,2013,1,18,1300,0.5,93.7,0.039905288
CH,2013,1,18,1400,0.5,95,0.031670863
CH,2013,1,18,1500,0.1,96,0.024609977
CH,2013,1,18,1600,0,96,0.0244312
CH,2013,1,18,1700,1.9,93,0.049055309
CH,2013,1,18,1800,2.3,96.7,0.023798455
CH,2013,1,18,1900,2.4,86,0.101687597
CH,2013,1,18,2000,2.9,90.6,0.070754518
CH,2013,1,18,2100,3.9,76,0.19391668
CH,2013,1,18,2200,2.2,83,0.121723933
CH,2013,1,18,2300,1.3,83.6,0.110073374
CH,2013,1,19,0000,8.3,0,1.09599731
CH,2013,1,19,0100,6.1,71.5,0.268570143
CH,2013,1,19,0200,7.5,69.4,0.317552678
CH,2013,1,19,0300,5.2,69,0.274405026
CH,2013,1,19,0400,7.9,57,0.45860625
CH,2013,1,19,0500,9.1,74,0.300844447
CH,2013,1,19,0600,6.8,60.1,0.394627492
CH,2013,1,19,0700,4.9,72,0.242706878
CH,2013,1,19,0800,5.4,70.4,0.265693105
CH,2013,1,19,0900,6.9,67,0.328638659
CH,2013,1,19,1000,10.3,75,0.313587184
CH,2013,1,19,1100,1.8,70.6,0.204558253
CH,2013,1,19,1200,2,68,0.225867434
CH,2013,1,19,1300,2.4,72,0.203375195
CH,2013,1,19,1400,1.2,70,0.199905834
CH,2013,1,19,1500,1.1,74,0.172004845
CH,2013,1,19,1600,6.6,64.2,0.34922834
CH,2013,1,19,1700,8.9,68,0.365294705
CH,2013,1,19,1800,5.9,72.9,0.251860011
CH,2013,1,19,1900,8.8,72,0.317475471
CH,2013,1,19,2000,7.8,74.2,0.273291177
CH,2013,1,19,2100,8.1,72.5,0.297322709
CH,2013,1,19,2200,6.7,69.1,0.303515007
CH,2013,1,19,2300,7.9,75.7,0.259165858
CH,2013,1,20,0000,6,66,0.318186368
CH,2013,1,20,0100,2.2,64,0.25776833
CH,2013,1,20,0200,5.2,67.6,0.286797511
CH,2013,1,20,0300,6.8,71,0.286821987
CH,2013,1,20,0400,7.4,70.8,0.300955142
CH,2013,1,20,0500,6.2,65,0.332115105
CH,2013,1,20,0600,4.9,66,0.294715495
CH,2013,1,20,0700,1.6,64.1,0.246217877
CH,2013,1,20,0800,1.3,65,0.234912689
CH,2013,1,20,0900,3.1,59,0.313030355
CH,2013,1,20,1000,1.7,66,0.234870052
CH,2013,1,20,1100,2.5,67.8,0.235558256
CH,2013,1,20,1200,2.8,65.7,0.256347093
CH,2013,1,20,1300,4.3,75,0.207769933
CH,2013,1,20,1400,0.7,76,0.154242599
CH,2013,1,20,1500,1.6,80,0.137168734
CH,2013,1,20,1600,1.5,91,0.061283195
CH,2013,1,20,1700,0.1,92.6,0.045528458
CH,2013,1,20,1800,1.2,90,0.066635278
CH,2013,1,20,1900,0.7,92,0.0514142
CH,2013,1,20,2000,3.3,91.1,0.068922096
CH,2013,1,20,2100,2.3,89,0.079328182
CH,2013,1,20,2200,2.5,90.1,0.072423191
CH,2013,1,20,2300,1.8,89,0.076535401
CH,2013,1,21,0000,2.9,92,0.060216611
CH,2013,1,21,0100,1.7,88,0.082895313
CH,2013,1,21,0200,1.1,92.9,0.046970554
CH,2013,1,21,0300,2.3,91,0.064904876
CH,2013,1,21,0400,1.4,89.9,0.068279662
CH,2013,1,21,0500,1,77.9,0.145151008
CH,2013,1,21,0600,1.6,85,0.10287655
CH,2013,1,21,0700,1.9,72.8,0.190614916
CH,2013,1,21,0800,2,88,0.084700288
CH,2013,1,21,0900,1.2,83.1,0.11261362
CH,2013,1,21,1000,0.8,77.4,0.14630161
CH,2013,1,21,1100,1,56,0.288988432
CH,2013,1,21,1200,2.9,53,0.35377259
CH,2013,1,21,1300,0.6,52,0.306255625
CH,2013,1,21,1400,1.9,53,0.329371362
CH,2013,1,21,1500,0.9,62,0.247781659
CH,2013,1,21,1600,4.2,50,0.412626251
CH,2013,1,21,1700,1.1,59,0.271238409
CH,2013,1,21,1800,2.5,59,0.299934426
CH,2013,1,21,1900,2.1,64,0.255928803
CH,2013,1,21,2000,0.9,60.3,0.258866628
CH,2013,1,21,2100,1.7,51,0.338489193
CH,2013,1,21,2200,1.5,54,0.313225218
CH,2013,1,21,2300,2.1,55.1,0.319200091
CH,2013,1,22,0000,2.7,56,0.326506849
CH,2013,1,22,0100,3.2,67,0.253746915
CH,2013,1,22,0200,2.4,63.1,0.268019453
CH,2013,1,22,0300,2.5,68,0.234095162
CH,2013,1,22,0400,4,61,0.317345305
CH,2013,1,22,0500,4.4,64.8,0.294603996
CH,2013,1,22,0600,2.6,65,0.257875684
CH,2013,1,22,0700,3.5,68,0.251347136
CH,2013,1,22,0800,5,66,0.296784316
CH,2013,1,22,0900,4.2,65,0.288838376
CH,2013,1,22,1000,4.4,72.1,0.233507145
CH,2013,1,22,1100,2.5,71,0.21214874
CH,2013,1,22,1200,0.5,75,0.158354317
CH,2013,1,22,1300,0.7,76,0.154242599
CH,2013,1,22,1400,0.9,81.1,0.123238773
CH,2013,1,22,1500,0.1,69.6,0.187035828
CH,2013,1,22,1600,0.7,74,0.167096149
CH,2013,1,22,1700,0.8,75,0.161838064
CH,2013,1,22,1800,0.8,71,0.187732154
CH,2013,1,22,1900,1,65.3,0.227906786
CH,2013,1,22,2000,1.4,74,0.175769427
CH,2013,1,22,2100,3.1,77.5,0.171784951
CH,2013,1,22,2200,2.8,73,0.201789257
CH,2013,1,22,2300,1.8,72.2,0.193425831
CH,2013,1,23,0000,2.3,80.1,0.143511893
CH,2013,1,23,0100,1.6,75.5,0.168031699
CH,2013,1,23,0200,1.4,72,0.189290152
CH,2013,1,23,0300,1.5,68.5,0.214491182
CH,2013,1,23,0400,2,74,0.18351729
CH,2013,1,23,0500,1,79,0.137926297
CH,2013,1,23,0600,0.9,80.9,0.124542887
CH,2013,1,23,0700,0.9,82,0.11737026
CH,2013,1,23,0800,1.5,85.3,0.100095885
CH,2013,1,23,0900,2.2,85.3,0.105255401
CH,2013,1,23,1000,0.7,83,0.109255174
CH,2013,1,23,1100,0.6,80.5,0.124416348
CH,2013,1,23,1200,0.7,78.8,0.136247629
CH,2013,1,23,1300,0,82.2,0.10871884
CH,2013,1,23,1400,0,85,0.091617
CH,2013,1,23,1500,0.3,87,0.081155751
CH,2013,1,23,1600,0.7,87.8,0.078406654
CH,2013,1,23,1700,1,90.6,0.061738438
CH,2013,1,23,1800,0.5,88,0.076010072
CH,2013,1,23,1900,0.3,84.8,0.094889802
CH,2013,1,23,2000,0.7,79,0.134962274
CH,2013,1,23,2100,0.7,81.2,0.120823369
CH,2013,1,23,2200,0.5,77,0.145685971
CH,2013,1,23,2300,0.7,69.1,0.198587346
CH,2013,1,24,0000,1.8,72.8,0.189251172
CH,2013,1,24,0100,1.5,73,0.183849584
CH,2013,1,24,0200,1,74.3,0.168795516
CH,2013,1,24,0300,1.4,70.8,0.197402587
CH,2013,1,24,0400,1.5,70,0.204277316
CH,2013,1,24,0500,1.7,70.4,0.204475104
CH,2013,1,24,0600,1.3,74,0.174506569
CH,2013,1,24,0700,2,80.7,0.136226296
CH,2013,1,24,0800,1.1,84,0.105849135
CH,2013,1,24,0900,0.9,81,0.12389083
CH,2013,1,24,1000,0.2,76.1,0.148119704
CH,2013,1,24,1100,0.7,75,0.160669374
CH,2013,1,24,1200,0.6,92.7,0.046576376
CH,2013,1,24,1300,0,92,0.0488624
CH,2013,1,24,1400,0,92,0.0488624
CH,2013,1,24,1500,0.4,93.9,0.03835872
CH,2013,1,24,1600,0,91,0.0549702
CH,2013,1,24,1700,0.9,91.5,0.055424845
CH,2013,1,24,1800,0.6,86,0.089324557
CH,2013,1,24,1900,1.4,89.9,0.068279662
CH,2013,1,24,2000,1.4,88,0.081124351
CH,2013,1,24,2100,1.1,83.5,0.109156921
CH,2013,1,24,2200,0.9,77.8,0.144756654
CH,2013,1,24,2300,1.3,79,0.140947613
CH,2013,1,25,0000,0.5,72.1,0.176723417
CH,2013,1,25,0100,2.1,80.7,0.137206275
CH,2013,1,25,0200,2.9,77.1,0.172370049
CH,2013,1,25,0300,1.2,72.3,0.18457972
CH,2013,1,25,0400,2.8,74,0.194315581
CH,2013,1,25,0500,1.6,79.4,0.141283796
CH,2013,1,25,0600,1.4,78,0.148727976
CH,2013,1,25,0700,0.6,66,0.216931068
CH,2013,1,25,0800,1,76.3,0.155659678
CH,2013,1,25,0900,1.7,81.8,0.125724557
CH,2013,1,25,1000,1.5,86,0.095329414
CH,2013,1,25,1100,1.2,88,0.079962334
CH,2013,1,25,1200,0.5,89,0.069675899
CH,2013,1,25,1300,0,90,0.061078
CH,2013,1,25,1400,0,91,0.0549702
CH,2013,1,25,1500,0.5,93.1,0.043705791
CH,2013,1,25,1600,0.1,92,0.049219955
CH,2013,1,25,1700,0.9,93.8,0.040427534
CH,2013,1,25,1800,0.5,94,0.038005036
CH,2013,1,25,1900,1.7,93.6,0.044210833
CH,2013,1,25,2000,1.3,93.8,0.041613105
CH,2013,1,25,2100,1.2,97,0.019990583
CH,2013,1,25,2200,1,97,0.019703757
CH,2013,1,25,2300,1.2,97,0.019990583
CH,2013,1,26,0000,0.5,97.4,0.016468849
CH,2013,1,26,0100,0.5,96,0.025336691
CH,2013,1,26,0200,1.3,97,0.020135373
CH,2013,1,26,0300,0.9,95.5,0.029342565
CH,2013,1,26,0400,1.4,95,0.033801813
CH,2013,1,26,0500,0.3,95.8,0.02621955
CH,2013,1,26,0600,1.5,95.2,0.032684371
CH,2013,1,26,0700,2,96,0.028233429
CH,2013,1,26,0800,1.4,98.9,0.007436399
CH,2013,1,26,0900,1.5,95,0.034046219
CH,2013,1,26,1000,2.1,87.6,0.088153255
CH,2013,1,26,1100,2.2,88,0.085922777
CH,2013,1,26,1200,1.8,87,0.090450928
CH,2013,1,26,1300,1.5,96.5,0.023832354
CH,2013,1,26,1400,1.2,96,0.026654111
CH,2013,1,26,1500,0.5,95.6,0.02787036
CH,2013,1,26,1600,0.4,95,0.031441574
CH,2013,1,26,1700,0.9,88,0.07824684
CH,2013,1,26,1800,0.6,87.5,0.079754069
CH,2013,1,26,1900,0.9,85,0.09780855
CH,2013,1,26,2000,4.1,75.6,0.199948555
CH,2013,1,26,2100,3.9,69,0.250475711
CH,2013,1,26,2200,2.2,67.3,0.234139566
CH,2013,1,26,2300,1.6,0,0.685843668
CH,2013,1,27,0000,5.1,70,0.263705217
CH,2013,1,27,0100,0.3,0,0.62427501
CH,2013,1,27,0200,0.4,69,0.194937756
CH,2013,1,27,0300,2.7,72.9,0.201098537
CH,2013,1,27,0400,2.4,70.4,0.214996634
CH,2013,1,27,0500,6,61,0.364978481
CH,2013,1,27,0600,6,70,0.280752678
CH,2013,1,27,0700,2.5,67,0.241410636
CH,2013,1,27,0800,3.1,70.8,0.222938692
CH,2013,1,27,0900,1.8,75.2,0.17255254
CH,2013,1,27,1000,4.4,68,0.267821815
CH,2013,1,27,1100,5.2,74.2,0.228375795
CH,2013,1,27,1200,5.2,73,0.238997925
CH,2013,1,27,1300,0.9,70.8,0.190400644
CH,2013,1,27,1400,3.1,90,0.076348867
CH,2013,1,27,1500,1.8,88,0.083493164
CH,2013,1,27,1600,1.2,86,0.093289389
CH,2013,1,27,1700,4.2,84,0.1320404
CH,2013,1,27,1800,2.2,85.4,0.104539378
CH,2013,1,27,1900,0.2,85,0.092962158
CH,2013,1,27,2000,1.5,83,0.115757146
CH,2013,1,27,2100,0.9,77.2,0.148668996
CH,2013,1,27,2200,1.1,79,0.13892699
CH,2013,1,27,2300,3.6,72.7,0.215953613
CH,2013,1,28,0000,4.7,75.2,0.211978664
CH,2013,1,28,0100,2.5,70.7,0.214343382
CH,2013,1,28,0200,1.6,66.2,0.23181516
CH,2013,1,28,0300,1,66.1,0.222652451
CH,2013,1,28,0400,2.1,66.7,0.236734143
CH,2013,1,28,0500,2.3,78,0.158656364
CH,2013,1,28,0600,2.2,75.9,0.172561576
CH,2013,1,28,0700,2.6,82,0.13262178
CH,2013,1,28,0800,0.7,81,0.122108724
CH,2013,1,28,0900,5.8,84,0.147670815
CH,2013,1,28,1000,5.4,84,0.143617895
CH,2013,1,28,1100,5.3,93.5,0.057939413
CH,2013,1,28,1200,4,93,0.056959414
CH,2013,1,28,1300,2.5,79,0.15362495
CH,2013,1,28,1400,2.4,90,0.072633998
CH,2013,1,28,1500,1.6,93,0.048009057
CH,2013,1,28,1600,3.3,85.8,0.109965591
CH,2013,1,28,1700,1.9,92,0.056063211
CH,2013,1,28,1800,0.2,93,0.04338234
CH,2013,1,28,1900,0.4,92,0.050306518
CH,2013,1,28,2000,0.7,91,0.057840974
CH,2013,1,28,2100,1.8,89.4,0.073752295
CH,2013,1,28,2200,0.6,89,0.070183581
CH,2013,1,28,2300,0.6,89,0.070183581
CH,2013,1,29,0000,0.9,88,0.07824684
CH,2013,1,29,0100,1.5,90,0.068092439
CH,2013,1,29,0200,2.9,82.6,0.130971129
CH,2013,1,29,0300,2,87,0.091758645
CH,2013,1,29,0400,2.6,86.1,0.102413486
CH,2013,1,29,0500,0.2,85,0.092962158
CH,2013,1,29,0600,1.3,88,0.080541493
CH,2013,1,29,0700,0.1,79.1,0.128587132
CH,2013,1,29,0800,1.1,81,0.125695848
CH,2013,1,29,0900,0.9,81.8,0.118674374
CH,2013,1,29,1000,0.2,74,0.161134406
CH,2013,1,29,1100,0.2,78,0.136344498
CH,2013,1,29,1200,0.4,83,0.10690135
CH,2013,1,29,1300,1.2,75,0.166588195
CH,2013,1,29,1400,1,72.7,0.179304186
CH,2013,1,29,1500,1.3,85,0.100676867
CH,2013,1,29,1600,0.3,74,0.162311503
CH,2013,1,29,1700,3.6,68,0.25313244
CH,2013,1,29,1800,4.4,66,0.284560678
CH,2013,1,29,1900,3.4,66.3,0.262831499
CH,2013,1,29,2000,2.4,53.8,0.335569071
CH,2013,1,29,2100,1.7,69,0.214146224
CH,2013,1,29,2200,0.7,67,0.212083573
CH,2013,1,29,2300,1.5,69,0.21108656
CH,2013,1,30,0000,1.7,70.8,0.201711927
CH,2013,1,30,0100,1.8,71,0.201775147
CH,2013,1,30,0200,1.4,69.7,0.204838986
CH,2013,1,30,0300,0.5,69,0.196359352
CH,2013,1,30,0400,0.7,67,0.212083573
CH,2013,1,30,0500,1.6,72,0.192036227
CH,2013,1,30,0600,0.8,70.6,0.190321563
CH,2013,1,30,0700,0.7,74.3,0.165168116
CH,2013,1,30,0800,0.2,64,0.223109178
CH,2013,1,30,0900,1.7,76,0.165790625
CH,2013,1,30,1000,0.6,76,0.153127813
CH,2013,1,30,1100,0,87,0.0794014
CH,2013,1,30,1200,1.5,93,0.047664707
CH,2013,1,30,1300,1.3,91,0.06040612
CH,2013,1,30,1400,1.6,92,0.054867493
CH,2013,1,30,1500,0.1,93,0.04306746
CH,2013,1,30,1600,0.2,95,0.030987386
CH,2013,1,30,1700,1.1,94.8,0.034400969
CH,2013,1,30,1800,0.5,90,0.063341727
CH,2013,1,30,1900,0.7,84,0.102828399
CH,2013,1,30,2000,0.3,83,0.106126752
CH,2013,1,30,2100,0.6,79,0.133986836
CH,2013,1,30,2200,0.1,79,0.129202381
CH,2013,1,30,2300,1,81.9,0.118879332
CH,2013,1,31,0000,1.3,78.7,0.142961151
CH,2013,1,31,0100,1.1,78,0.145542561
CH,2013,1,31,0200,1,78.9,0.138583089
CH,2013,1,31,0300,0.9,79,0.13693197
CH,2013,1,31,0400,0.8,76.2,0.154069837
CH,2013,1,31,0500,1.6,66.7,0.228385941
CH,2013,1,31,0600,2.1,72,0.199055736
CH,2013,1,31,0700,2.1,68,0.22749227
CH,2013,1,31,0800,5.1,63,0.325236434
CH,2013,1,31,0900,5.2,65,0.309812126
CH,2013,1,31,1000,3.4,69,0.241773782
CH,2013,1,31,1100,1,83,0.111654621
CH,2013,1,31,1200,1.2,76,0.159924667
CH,2013,1,31,1300,0,78,0.1343716
CH,2013,1,31,1400,0.7,82,0.115681949
CH,2013,1,31,1500,1.5,83,0.115757146
CH,2013,1,31,1600,0.9,76,0.15649368
CH,2013,1,31,1700,0.8,76.2,0.154069837
CH,2013,1,31,1800,0.4,76,0.150919553
CH,2013,1,31,1900,0,85,0.091617
CH,2013,1,31,2000,0.3,80,0.124855002
CH,2013,1,31,2100,0.7,70.6,0.188947183
CH,2013,11,1,0000,-16.2,67.5,0.055776369
CH,2013,11,1,0100,-16.1,70,0.051920944
CH,2013,11,1,0200,-15.9,73,0.047520821
CH,2013,11,1,0300,-15.5,65.6,0.062608927
CH,2013,11,1,0400,-16.4,80,0.033750321
CH,2013,11,1,0500,-16.4,73.3,0.045056679
CH,2013,11,1,0600,-16.5,70,0.050200107
CH,2013,11,1,0700,-16.6,68,0.053096448
CH,2013,11,1,0800,-16.7,70,0.049358901
CH,2013,11,1,0900,-16.8,64,0.058731634
CH,2013,11,1,1000,-17.1,73,0.042942675
CH,2013,11,1,1100,-17.2,73,0.042579533
CH,2013,11,1,1200,-17.4,73,0.041861451
CH,2013,11,1,1300,-18.8,73,0.037129907
CH,2013,11,1,1400,-19.8,73.5,0.033418117
CH,2013,11,1,1500,-21.3,76.7,0.025762811
CH,2013,11,1,1600,-21.9,79,0.022018674
CH,2013,11,1,1700,-22.2,80,0.020418328
CH,2013,11,1,1800,-23.1,78,0.020723841
CH,2013,11,1,1900,-22.2,77.5,0.022970619
CH,2013,11,1,2000,-19.6,67,0.042345074
CH,2013,11,1,2100,-18.7,62.5,0.052015713
CH,2013,11,1,2200,-19.3,69,0.040827573
CH,2013,11,1,2300,-17.8,67,0.049448174
CH,2013,11,2,0000,-15.2,60.9,0.072968919
CH,2013,11,2,0100,-16,50,0.087265469
CH,2013,11,2,0200,-15.7,52,0.085910629
CH,2013,11,2,0300,-15.6,57.2,0.077247987
CH,2013,11,2,0400,-15.8,59,0.072769341
CH,2013,11,2,0500,-16.1,63,0.064035831
CH,2013,11,2,0600,-17.1,70.5,0.046918849
CH,2013,11,2,0700,-17.1,67,0.052485492
CH,2013,11,2,0800,-17.4,65.8,0.053024505
CH,2013,11,2,0900,-18.2,70,0.043439869
CH,2013,11,2,1000,-19.2,74,0.03454028
CH,2013,11,2,1100,-19.5,75,0.032359374
CH,2013,11,2,1200,-20.2,74,0.03166368
CH,2013,11,2,1300,-21.8,76,0.025388463
CH,2013,11,2,1400,-20.9,76,0.027488652
CH,2013,11,2,1500,-22.5,74,0.025843361
CH,2013,11,2,1600,-21.7,76,0.025614511
CH,2013,11,2,1700,-21.3,68,0.035382401
CH,2013,11,2,1800,-21.2,76,0.026771961
CH,2013,11,2,1900,-20.4,68.7,0.037457353
CH,2013,11,2,2000,-18.3,52,0.068910058
CH,2013,11,2,2100,-16.1,51,0.084804208
CH,2013,11,2,2200,-16.4,55,0.075938222
CH,2013,11,2,2300,-15.2,61,0.072782297
CH,2013,11,3,0000,-14.4,57.5,0.084767045
CH,2013,11,3,0100,-14.4,63.5,0.072799933
CH,2013,11,3,0200,-12.1,34,0.158944095
CH,2013,11,3,0300,-12.2,39.5,0.144521307
CH,2013,11,3,0400,-13,59,0.091760124
CH,2013,11,3,0500,-13.2,69,0.06825323
CH,2013,11,3,0600,-12.5,61.4,0.089985568
CH,2013,11,3,0700,-15.4,71.6,0.052122742
CH,2013,11,3,0800,-15.1,63,0.069628018
CH,2013,11,3,0900,-15.4,58,0.077082928
CH,2013,11,3,1000,-16.5,65,0.058566791
CH,2013,11,3,1100,-19.6,73,0.034645969
CH,2013,11,3,1200,-21.8,78.5,0.022743831
CH,2013,11,3,1300,-22.9,59,0.039320784
CH,2013,11,3,1400,-23.4,78,0.020172345
CH,2013,11,3,1500,-23.3,76,0.022205128
CH,2013,11,3,1600,-23.2,78,0.020538529
CH,2013,11,3,1700,-21.6,71.9,0.030257093
CH,2013,11,3,1800,-21.9,72,0.029358232
CH,2013,11,3,1900,-21.9,70,0.031455249
CH,2013,11,3,2000,-20.8,64.1,0.041481447
CH,2013,11,3,2100,-18.3,70,0.043068786
CH,2013,11,3,2200,-16.2,49.4,0.086839516
CH,2013,11,3,2300,-14,55,0.092770611
CH,2013,11,4,0000,-12.7,53,0.107797042
CH,2013,11,4,0100,-13.4,62.1,0.082087916
CH,2013,11,4,0200,-12.5,63,0.086255596
CH,2013,11,4,0300,-13.2,74.9,0.055263099
CH,2013,11,4,0400,-13.5,73,0.058001362
CH,2013,11,4,0500,-14.2,76,0.048667135
CH,2013,11,4,0600,-15.3,74.7,0.046822782
CH,2013,11,4,0700,-16.4,78,0.037125353
CH,2013,11,4,0800,-15.3,77.2,0.042196025
CH,2013,11,4,0900,-15.2,73,0.050387744
CH,2013,11,4,1000,-13.8,71,0.060779377
CH,2013,11,4,1100,-16,77,0.040142116
CH,2013,11,4,1200,-16.9,81,0.030735845
CH,2013,11,4,1300,-16.7,82,0.029615341
CH,2013,11,4,1400,-17.9,82,0.026742174
CH,2013,11,4,1500,-17.4,86,0.021705938
CH,2013,11,4,1600,-17.1,82.6,0.027674168
CH,2013,11,4,1700,-17.1,85,0.023857042
CH,2013,11,4,1800,-16.9,83.6,0.026529887
CH,2013,11,4,1900,-16.1,79,0.036344661
CH,2013,11,4,2000,-15.3,63.5,0.067550653
CH,2013,11,4,2100,-15.4,75,0.045882695
CH,2013,11,4,2200,-13.6,71,0.061787924
CH,2013,11,4,2300,-13.1,74.2,0.057271313
CH,2013,11,5,0000,-13.1,77.8,0.049279967
CH,2013,11,5,0100,-11.5,67.4,0.082412926
CH,2013,11,5,0200,-11.6,71,0.072722826
CH,2013,11,5,0300,-11.5,67,0.083424128
CH,2013,11,5,0400,-12.7,72.1,0.063990159
CH,2013,11,5,0500,-13.2,77,0.050639493
CH,2013,11,5,0600,-13.4,73.7,0.056963382
CH,2013,11,5,0700,-13.6,75,0.053265452
CH,2013,11,5,0800,-12.6,66,0.078619049
CH,2013,11,5,0900,-13.2,71,0.063849796
CH,2013,11,5,1000,-14.7,76,0.046692289
CH,2013,11,5,1100,-16.3,80.1,0.033865863
CH,2013,11,5,1200,-17.3,85,0.023455073
CH,2013,11,5,1300,-17.1,81,0.03021892
CH,2013,11,5,1400,-16.7,79,0.034551231
CH,2013,11,5,1500,-16.3,78,0.037439648
CH,2013,11,5,1600,-16.3,75.7,0.041353793
CH,2013,11,5,1700,-16.6,79,0.034844544
CH,2013,11,5,1800,-16.2,76.4,0.040502225
CH,2013,11,5,1900,-18,81,0.027987381
CH,2013,11,5,2000,-15.8,70,0.053245859
CH,2013,11,5,2100,-14.2,58,0.085167486
CH,2013,11,5,2200,-14.2,65,0.070972905
CH,2013,11,5,2300,-13.5,64.6,0.076046231
CH,2013,11,6,0000,-12.4,62,0.089310527
CH,2013,11,6,0100,-12.4,72,0.065807757
CH,2013,11,6,0200,-11.7,58.7,0.10273411
CH,2013,11,6,0300,-11.8,62,0.09376417
CH,2013,11,6,0400,-12,65.7,0.083275139
CH,2013,11,6,0500,-12.2,72,0.066885894
CH,2013,11,6,0600,-12.9,75,0.056410459
CH,2013,11,6,0700,-13,73.5,0.059308373
CH,2013,11,6,0800,-13.2,74,0.057244645
CH,2013,11,6,0900,-13.7,76.8,0.049025444
CH,2013,11,6,1000,-13.5,74,0.055853164
CH,2013,11,6,1100,-13.7,71,0.061281805
CH,2013,11,6,1200,-14.2,78,0.04461154
CH,2013,11,6,1300,-16.2,79,0.036040115
CH,2013,11,6,1400,-16.3,77.1,0.03897127
CH,2013,11,6,1500,-16.3,73,0.045948659
CH,2013,11,6,1600,-14.6,69.1,0.060617369
CH,2013,11,6,1700,-14.4,59,0.081775267
CH,2013,11,6,1800,-14.4,60,0.079780748
CH,2013,11,6,1900,-15,61.5,0.07305684
CH,2013,11,6,2000,-15.1,68,0.060218826
CH,2013,11,6,2100,-14.9,71,0.055489742
CH,2013,11,6,2200,-14.6,70,0.058851814
CH,2013,11,6,2300,-15,71.6,0.05389128
CH,2013,11,7,0000,-15.5,61.3,0.070435043
CH,2013,11,7,0100,-15.4,65,0.064235774
CH,2013,11,7,0200,-15.5,62.8,0.067705003
CH,2013,11,7,0300,-15.4,60.7,0.072127597
CH,2013,11,7,0400,-15.7,65,0.062643167
CH,2013,11,7,0500,-15.8,68.1,0.056618097
CH,2013,11,7,0600,-16,68,0.0558499
CH,2013,11,7,0700,-16.1,70,0.051920944
CH,2013,11,7,0800,-15.6,71,0.052340926
CH,2013,11,7,0900,-15.9,68.9,0.054736946
CH,2013,11,7,1000,-16.1,70,0.051920944
CH,2013,11,7,1100,-16.5,80,0.033466738
CH,2013,11,7,1200,-16.6,81,0.031526016
CH,2013,11,7,1300,-16.4,77,0.038812869
CH,2013,11,7,1400,-16.9,81.7,0.029603472
CH,2013,11,7,1500,-17.1,81,0.03021892
CH,2013,11,7,1600,-17.1,81,0.03021892
CH,2013,11,7,1700,-16.4,76,0.040500385
CH,2013,11,7,1800,-16.2,73,0.046337291
CH,2013,11,7,1900,-15.8,69,0.055020721
CH,2013,11,7,2000,-15,57,0.081595952
CH,2013,11,7,2100,-15.9,69,0.054560943
CH,2013,11,7,2200,-15.2,63,0.069049872
CH,2013,11,7,2300,-14.5,61.4,0.07635321
CH,2013,11,8,0000,-13.8,56.7,0.090749898
CH,2013,11,8,0100,-14,60.7,0.081019667
CH,2013,11,8,0200,-13.5,59,0.088076143
CH,2013,11,8,0300,-12.7,50,0.114677704
CH,2013,11,8,0400,-14.3,61,0.078432772
